1,평점5,"신발은 ㄴㅏ이키

착한 가격
질 좋은 상품
빠르고 안전한 배송

쇼핑의 3박자 완벽
비가 와서 조금 걱정 했는데

2중 포장에 비닐 까지 씌어주셔서
상품 본품은 물론 박스 까지 새상품 안전하게 받았습니다

기존에 검 / 흰 제품을 신어보고
디자인 착화감 내구성 전반적으로 마음에 들어서
올 블랙 색상 추가 구매 하게 됐습니다

같은 제품을 2개 이상 구매 한 적이 단 한번도 없었는데
이번에 나온 레볼루션6 넥스트 네이쳐는
정말 마음에 듭니다

직업의 특성상 활동량이 많고
오래 서 있는데 확실히 브랜드 신발이
피로도가 훨씬 적고
최신버전인 만큼 무릎에 가해지는 충격 흡수도 좋네요

지인중에 A사 직원이 있어서
저렴하게 혹은 공짜로 받아서 제품을 사용 했었지만

나이키 제품 특유의 세련미나
스우시 로고의 멋을 따라갈 수 가 없어요

신발이 거기서 거기지 뭐? 했던 맘도 없지않아 있었는데
확실히 값어치가 있다고 느낀게
나이키 A사 외 타 브랜드는 인지도가 떨어지는 이유가

가격이 저렴하다지만
디자인이 촌스러운건 물론..
색감 마감처리 엉망인 경우가 많아요

지인한텐 미안하지만 신발은 나이키 !!

평소에 270 정사이즈 신는데
발볼이 넓고 스포츠 양말을 신어서
레볼루션 제품은 한치수 크게 신으니 잘맞습니다

디자인 덕분에
발이 항공모함 처럼 커 보이지도 않고 좋아요

신발은 ㄴㅏ이키","신발은 ㄴㅏ이키

착한 가격
질 좋은 상품
빠르고 안전한 배송

쇼핑의 3박자 완벽
비가 와서 조금 걱정 했는데

2중 포장에 비닐 까지 씌어주셔서
상품 본품은 물론 박스 까지 새상품 안전하게 받았습니다

기존에 검 / 흰 제품을 신어보고
디자인 착화감 내구성 전반적으로 마음에 들어서
올 블랙 색상 추가 구매 하게 됐습니다

같은 제품을 2개 이상 구매 한 적이 단 한번도 없었는데
이번에 나온 레볼루션6 넥스트 네이쳐는
정말 마음에 듭니다

직업의 특성상 활동량이 많고
오래 서 있는데 확실히 브랜드 신발이
피로도가 훨씬 적고
최신버전인 만큼 무릎에 가해지는 충격 흡수도 좋네요

지인중에 A사 직원이 있어서
저렴하게 혹은 공짜로 받아서 제품을 사용 했었지만

나이키 제품 특유의 세련미나
스우시 로고의 멋을 따라갈 수 가 없어요

신발이 거기서 거기지 뭐? 했던 맘도 없지않아 있었는데
확실히 값어치가 있다고 느낀게
나이키 A사 외 타 브랜드는 인지도가 떨어지는 이유가

가격이 저렴하다지만
디자인이 촌스러운건 물론..
색감 마감처리 엉망인 경우가 많아요

지인한텐 미안하지만 신발은 나이키 !!

평소에 270 정사이즈 신는데
발볼이 넓고 스포츠 양말을 신어서
레볼루션 제품은 한치수 크게 신으니 잘맞습니다

디자인 덕분에
발이 항공모함 처럼 커 보이지도 않고 좋아요

신발은 ㄴㅏ이키"
2,평점5,"저는 여자신발 사이즈 기준으로 US 8.5, 한국 사이즈는 255~260이 잘 맞는 편인데 이 신발은 남성용으로 나온 거지만 제 생각보다는 크지 않은 것 같아요. 발볼 넓은 사람 기준으로 타이트해서 저랑 같은 사이즈를 신는 분이면 한 사이즈 더 큰 것으로 사는 편이 좋겠어요. 길이는 딱 맞고 신발이 굉장히 가볍습니다. 디자인 깔끔하고 올블랙이라 어떤 코디에도 무난하게 신기 좋네요. 사이즈 하나만 더 크게 샀다면 좋았을텐데 그게 조금 아쉬웠어요. 사이즈 정확히 모르시는 분들은 꼭 신어보고 사세요.","저는 여자신발 사이즈 기준으로 US 8.5, 한국 사이즈는 255~260이 잘 맞는 편인데 이 신발은 남성용으로 나온 거지만 제 생각보다는 크지 않은 것 같아요. 발볼 넓은 사람 기준으로 타이트해서 저랑 같은 사이즈를 신는 분이면 한 사이즈 더 큰 것으로 사는 편이 좋겠어요. 길이는 딱 맞고 신발이 굉장히 가볍습니다. 디자인 깔끔하고 올블랙이라 어떤 코디에도 무난하게 신기 좋네요. 사이즈 하나만 더 크게 샀다면 좋았을텐데 그게 조금 아쉬웠어요. 사이즈 정확히 모르시는 분들은 꼭 신어보고 사세요."
3,평점3,작게 나왔다고 해서 평소에 265 신는데 270으로 했어요. 끈을 느슨하게 묶으니까 잘 맞아요. 가볍고 편하고 신다 보면 늘어날 거 같은데 그땐 끈을 좀 조이면 되겠죠. 근데 배송받고 바로 착용해보고 리뷰쓰러 들어왔더니 가격이 내렸네요. 허허ㅜㅜ 신발은 편안해서 만족합니다.,작게 나왔다고 해서 평소에 265 신는데 270으로 했어요. 끈을 느슨하게 묶으니까 잘 맞아요. 가볍고 편하고 신다 보면 늘어날 거 같은데 그땐 끈을 좀 조이면 되겠죠. 근데 배송받고 바로 착용해보고 리뷰쓰러 들어왔더니 가격이 내렸네요. 허허ㅜㅜ 신발은 편안해서 만족합니다.
4,평점5,"기대안하고 상품을 받았네요
실험겸 산책을 했는데 접지력이좋아 발목이 편했어요
그래서 러닝을 했더니 통풍이 잘되면서 발이 편하네요
요글래 운동할려구 산거치고 이게 최고네요
아주 비싼 런닝화 찾지 않을거면 이게 굿초이스
이건 물건임","기대안하고 상품을 받았네요
실험겸 산책을 했는데 접지력이좋아 발목이 편했어요
그래서 러닝을 했더니 통풍이 잘되면서 발이 편하네요
요글래 운동할려구 산거치고 이게 최고네요
아주 비싼 런닝화 찾지 않을거면 이게 굿초이스
이건 물건임"
5,평점4,아들이 신을건데 봄에 신어야겠어요 아주 메쉬인줄은 몰랐네요 ㅠㅠ 주문하고서 리뷰들을 봐서 소리날까봐 걱정했는데 그렇지는 않고 아디다스랑 사이즈 비슷한듯한데 지금 발이 애매해서 잘 모르겠어요 약간 칼발인데 아주 조금 크다고하니 아디다스 270보다는 좀 크긴한가봐요 5차이가 있지만요 할인할때 잘 샀어요,아들이 신을건데 봄에 신어야겠어요 아주 메쉬인줄은 몰랐네요 ㅠㅠ 주문하고서 리뷰들을 봐서 소리날까봐 걱정했는데 그렇지는 않고 아디다스랑 사이즈 비슷한듯한데 지금 발이 애매해서 잘 모르겠어요 약간 칼발인데 아주 조금 크다고하니 아디다스 270보다는 좀 크긴한가봐요 5차이가 있지만요 할인할때 잘 샀어요
6,평점5,"신랑이 족저근막염이 있어서 신발이 편하지 않으면 잘 신지 못하는데, 네볼루션 6 시리즈는 다 편하다 하네요. 그래서 색깔별로 구매했습니다. 족저근막염으로 힘들면 끌면서 걷는 편이라 잘 닳아서 수시로 신발을 바꿔 줘야는데, 할인할 때 저렴하게 잘 샀네요. 원래 270 신는데, 275 사이즈로 구입했더니, 완전 편하다고 합니다.","신랑이 족저근막염이 있어서 신발이 편하지 않으면 잘 신지 못하는데, 네볼루션 6 시리즈는 다 편하다 하네요. 그래서 색깔별로 구매했습니다. 족저근막염으로 힘들면 끌면서 걷는 편이라 잘 닳아서 수시로 신발을 바꿔 줘야는데, 할인할 때 저렴하게 잘 샀네요. 원래 270 신는데, 275 사이즈로 구입했더니, 완전 편하다고 합니다."
7,평점5,발볼 좁다는 리뷰가 많아서 걱정했는데 전혀 좁지 않네요. (정사이즈보다 한치수 크게 주문) 본딩 마감이라던지 포장상태 모두 저가형스럽지 않게 훌륭합니다. 오프라인에서 살 때는 몰랐는데 온라인구매하니 역시 나이키구나 싶네요. 명불허전입니다. 번창하세요.,발볼 좁다는 리뷰가 많아서 걱정했는데 전혀 좁지 않네요. (정사이즈보다 한치수 크게 주문) 본딩 마감이라던지 포장상태 모두 저가형스럽지 않게 훌륭합니다. 오프라인에서 살 때는 몰랐는데 온라인구매하니 역시 나이키구나 싶네요. 명불허전입니다. 번창하세요.
8,평점5,"가격보다는 괜찮은거 같습니다.
나이키 신발만 수두룩해서 올블랙 시켜봤는데.. 개인적으로 올블랙보단 블랙&화이트 섞인 색상이 이쁩니다.

나이키 250신는 중1아들에게 작다는평이 있어서 255사줬는데 아들이 신어보더니 250보다 큰게 느껴진다고 합니다. 착용감은 각자 다 다르지만 정사이즈로 사셔도 무방할듯 싶네요.","가격보다는 괜찮은거 같습니다.
나이키 신발만 수두룩해서 올블랙 시켜봤는데.. 개인적으로 올블랙보단 블랙&화이트 섞인 색상이 이쁩니다.

나이키 250신는 중1아들에게 작다는평이 있어서 255사줬는데 아들이 신어보더니 250보다 큰게 느껴진다고 합니다. 착용감은 각자 다 다르지만 정사이즈로 사셔도 무방할듯 싶네요."
9,평점4,배송은 빠릅니다 신발은 가볍고 편해보여요- 마감상태는 여기저기 조금씩 본드 보이고 불량 까지는 아닌데 밑창넓이가 양발이 달라요 한쪽신발은 사이즈가 딱맞는데 한쪽신발은 양옆으로 테두리가 5mm정도 넓어요 같이보면 티가 확나지만 검은색이라 그나마 다행이에요 그냥 가볍게 신을 생각이라 교환안합니다 검수를 조금만 신경써주세요-,배송은 빠릅니다 신발은 가볍고 편해보여요- 마감상태는 여기저기 조금씩 본드 보이고 불량 까지는 아닌데 밑창넓이가 양발이 달라요 한쪽신발은 사이즈가 딱맞는데 한쪽신발은 양옆으로 테두리가 5mm정도 넓어요 같이보면 티가 확나지만 검은색이라 그나마 다행이에요 그냥 가볍게 신을 생각이라 교환안합니다 검수를 조금만 신경써주세요-
10,평점5,"신발이 가볍고 푹신푹신해요
이 가격에 이정도 퀄리티면 아주 좋아요
사이즈는 업하는걸 추천해요
평소 신발은275신고 나이키 코르테즈는 280신음
이거도 275 시착했는데 발이 너무 딱 맞음
엄지발가락이 신발 끝에 닿아요
이상태로 10분이상 걸으면 분명 엄지발가락 멍들거같아서 280으로 구매했음 참고들하세요~","신발이 가볍고 푹신푹신해요
이 가격에 이정도 퀄리티면 아주 좋아요
사이즈는 업하는걸 추천해요
평소 신발은275신고 나이키 코르테즈는 280신음
이거도 275 시착했는데 발이 너무 딱 맞음
엄지발가락이 신발 끝에 닿아요
이상태로 10분이상 걸으면 분명 엄지발가락 멍들거같아서 280으로 구매했음 참고들하세요~"
11,평점5,"상품의 질이 매우뛰어납니다. 매우 만족하고 있으며, 추후에 반.드.시.또 구매하겠습니다.
양질의 상품을 배송해주셔서 감사합니다.
또 주문할께요.
상품의 질이 매우뛰어납니다. 매우 만족하고 있으며, 추후에 반.드.시.또 구매하겠습니다.
양질의 상품을 배송해주셔서 감사합니다.
또 주문할께요","상품의 질이 매우뛰어납니다. 매우 만족하고 있으며, 추후에 반.드.시.또 구매하겠습니다.
양질의 상품을 배송해주셔서 감사합니다.
또 주문할께요.
상품의 질이 매우뛰어납니다. 매우 만족하고 있으며, 추후에 반.드.시.또 구매하겠습니다.
양질의 상품을 배송해주셔서 감사합니다.
또 주문할께요"
12,평점5,"발 볼이 넓은편이라서 한사이즈 크게 구매했어요.
길이는 조금 남는데 아치부분이 좁아서 그런지 볼은 딱 맞아요.
발등 전체가 메쉬로 되어있고 볼 사이드를 지지해주는게 없어서
뒤틀림을 잡아주는 느낌은 없어요. 발이 고정이 안 된다는거죠.
부드럽고 가벼워서 조깅할 때 편하게 신기에는 괜찮은 것 같아요.
색상은 깔끔한 올블랙이라서 완전 마음에 듭니다.","발 볼이 넓은편이라서 한사이즈 크게 구매했어요.
길이는 조금 남는데 아치부분이 좁아서 그런지 볼은 딱 맞아요.
발등 전체가 메쉬로 되어있고 볼 사이드를 지지해주는게 없어서
뒤틀림을 잡아주는 느낌은 없어요. 발이 고정이 안 된다는거죠.
부드럽고 가벼워서 조깅할 때 편하게 신기에는 괜찮은 것 같아요.
색상은 깔끔한 올블랙이라서 완전 마음에 듭니다."
13,평점4,누가 교환한 신발인지 빨간색 나이키 상표가 신발에 안붙어있고요. 실외에서 신은 흔적은 없는데 실내바닥에서 신어본 흔적은 보이고요.기분이 좋지않지만 그냥 신어요.가볍고 착용감 좋아요.다른 운동화보다 한사이즈 크게 신으니 딱 맞아요.,누가 교환한 신발인지 빨간색 나이키 상표가 신발에 안붙어있고요. 실외에서 신은 흔적은 없는데 실내바닥에서 신어본 흔적은 보이고요.기분이 좋지않지만 그냥 신어요.가볍고 착용감 좋아요.다른 운동화보다 한사이즈 크게 신으니 딱 맞아요.
14,평점4,운동화는 245신는데 작을까봐 걱정하면서 샀어요 .. 사이즈가240밖에없어서 신중해야했던.. 받아보고 신어보니 딱맞아서 좋아요 2센치정도 여유있는데 발이아프진않아 그냥신을랍니다. 가격착하고 가볍고 무난하고 나이키고 런닝할때신을꺼라 좋아요,운동화는 245신는데 작을까봐 걱정하면서 샀어요 .. 사이즈가240밖에없어서 신중해야했던.. 받아보고 신어보니 딱맞아서 좋아요 2센치정도 여유있는데 발이아프진않아 그냥신을랍니다. 가격착하고 가볍고 무난하고 나이키고 런닝할때신을꺼라 좋아요
15,평점3,"제발 길이가 255미리입니다
평소여유 있게 신는걸 좋아해서 항상 265를 신는데요
265를 주문했는데 너무 딱 맞아서 신발 내부를 측정해보니 내부 직경이 257.5가 나옵니다 다행히 딱 맞게 신을 수는 있었습니다 주문하시는분들 참고하세요","제발 길이가 255미리입니다
평소여유 있게 신는걸 좋아해서 항상 265를 신는데요
265를 주문했는데 너무 딱 맞아서 신발 내부를 측정해보니 내부 직경이 257.5가 나옵니다 다행히 딱 맞게 신을 수는 있었습니다 주문하시는분들 참고하세요"
16,평점5,"나이키운동화가 사이즈보다 좀 작게 나오는 경향이 있어서 5mm~10mm정도 사이즈업 해서 주문했는데요. 받아서 신어보니 발 볼이 좁아서 살짝 당황했는데요. 끈을 좀 여유있게 조정하니까 좀 나은데요. 신으면서 적응시키면 될것같습니다.
디자인 좋고요. 무난한 블랙이라 오래도록 잘 신을수 있을것 같아요.","나이키운동화가 사이즈보다 좀 작게 나오는 경향이 있어서 5mm~10mm정도 사이즈업 해서 주문했는데요. 받아서 신어보니 발 볼이 좁아서 살짝 당황했는데요. 끈을 좀 여유있게 조정하니까 좀 나은데요. 신으면서 적응시키면 될것같습니다.
디자인 좋고요. 무난한 블랙이라 오래도록 잘 신을수 있을것 같아요."
17,평점3,"운동할때나 편하게 신을 수 있어서
샀어요 사이즈는 한사이즈 더 크게
주문했는데 약간 작대요. 신다보면
익숙해지겠져 아직은 신고 안다녀봤지만
후기에보면 걸을때마다 소리난다는 글이
많아서 살짝 걱정이네요 제발 소리 안났으면
좋겠어요 본드자국이 살짝 거슬리지만
그냥 신으려고여~","운동할때나 편하게 신을 수 있어서
샀어요 사이즈는 한사이즈 더 크게
주문했는데 약간 작대요. 신다보면
익숙해지겠져 아직은 신고 안다녀봤지만
후기에보면 걸을때마다 소리난다는 글이
많아서 살짝 걱정이네요 제발 소리 안났으면
좋겠어요 본드자국이 살짝 거슬리지만
그냥 신으려고여~"
18,평점5,남편이 운동할 때 신는 운동화를 바꿀 때가 된 것 같아서 이번에 나이키 레볼루션 6 넥스트 네이처 올블랙을 구입해서 선물했어요. 이것저것 신어봐도 나이키 운동화가 제일 편한 것 같아요. 올블랙이라 디자인도 깔끔하고 예뻐서 좋아요.,남편이 운동할 때 신는 운동화를 바꿀 때가 된 것 같아서 이번에 나이키 레볼루션 6 넥스트 네이처 올블랙을 구입해서 선물했어요. 이것저것 신어봐도 나이키 운동화가 제일 편한 것 같아요. 올블랙이라 디자인도 깔끔하고 예뻐서 좋아요.
19,평점4,기존에 모든 신발을 250으로 신었는데... 여기 댓글 보고 한치수 크게 구입하라고 해서 255로 주문했더니.... 역시 작았음.... 260으로 구입했어야 하는데... 좀 아쉽네요... 엄지발가락 부분이 편하지가 않지만 좀 신다보면 괜찮아 지겠죠....,기존에 모든 신발을 250으로 신었는데... 여기 댓글 보고 한치수 크게 구입하라고 해서 255로 주문했더니.... 역시 작았음.... 260으로 구입했어야 하는데... 좀 아쉽네요... 엄지발가락 부분이 편하지가 않지만 좀 신다보면 괜찮아 지겠죠....
20,평점1,"하...진짜 너무 합니다
롯데몰꺼는 본드 자욱 하나없이 깔끔하던데
ak몰? 기억해둘게요
다신 구매 안할꺼 같네요
반품 보내서 다시 받았는데 그나마 조금 나을뿐
뽄드 자국있군요
에혀...많이 파세요","하...진짜 너무 합니다
롯데몰꺼는 본드 자욱 하나없이 깔끔하던데
ak몰? 기억해둘게요
다신 구매 안할꺼 같네요
반품 보내서 다시 받았는데 그나마 조금 나을뿐
뽄드 자국있군요
에혀...많이 파세요"
21,평점4,"지금은 좀 꽉 맞는데 신다보면 편해질거 같아요
본드가 좀 보이고 뭔가 지저분한거 같은데 가까이 봐야만 보여요 일할때 신는거라 괜찮아요!","지금은 좀 꽉 맞는데 신다보면 편해질거 같아요
본드가 좀 보이고 뭔가 지저분한거 같은데 가까이 봐야만 보여요 일할때 신는거라 괜찮아요!"
22,평점3,신었을때 조금 불편해요 사이즈가 나이키다른 운동화에비해 너무 작아서 오래신고있으면 다리가 조여와요ㅠ,신었을때 조금 불편해요 사이즈가 나이키다른 운동화에비해 너무 작아서 오래신고있으면 다리가 조여와요ㅠ
23,평점5,"착한 가격에 좋은 제품, 빠른 배송까지 만족스럽네요. 수고하세요!!^^","착한 가격에 좋은 제품, 빠른 배송까지 만족스럽네요. 수고하세요!!^^"
24,평점3,배송기간 적당하고 받는분이 좋아하시네요,배송기간 적당하고 받는분이 좋아하시네요
25,평점5,디자인 좋고 발에 착 감깁니다.,디자인 좋고 발에 착 감깁니다.
26,평점5,사이즈가 타이트하게 나왔는지 5mm 업했더니 딱 좋아요. 쿠션가미 좋은게 아니라서 운동할때 말고 생활화로 신어야겠어요. 가격대비 만족!,사이즈가 타이트하게 나왔는지 5mm 업했더니 딱 좋아요. 쿠션가미 좋은게 아니라서 운동할때 말고 생활화로 신어야겠어요. 가격대비 만족!
27,평점5,"사이즈 업하길 잘햏어요.
볼이 넓은편이라 나이키는 좀 편하질 않았는데
이번제품은 편하고
저렴한 가격에 대 만족!
화이트 재구매^^~","사이즈 업하길 잘햏어요.
볼이 넓은편이라 나이키는 좀 편하질 않았는데
이번제품은 편하고
저렴한 가격에 대 만족!
화이트 재구매^^~"
28,평점5,받자마자 신고 산책했는데 편하고 쿠션이있어 발이 편해요 저렴하게 구입잘한것같아요 만족합니다,받자마자 신고 산책했는데 편하고 쿠션이있어 발이 편해요 저렴하게 구입잘한것같아요 만족합니다
29,평점4,"가볍고 착용감도 좋고 볼사이즈도 적당하고 다 좋은데, 쿠션감이 별로 없네요
러닝할땐 어느 정도의 쿠션감이 중요 하더라구요

그래서 별4개 입니다","가볍고 착용감도 좋고 볼사이즈도 적당하고 다 좋은데, 쿠션감이 별로 없네요
러닝할땐 어느 정도의 쿠션감이 중요 하더라구요

그래서 별4개 입니다"
30,평점4,넘 예뻐요 무엇보다 아주 가볍고 편해요 펑소235인데 240로 추문했어요,넘 예뻐요 무엇보다 아주 가볍고 편해요 펑소235인데 240로 추문했어요
31,평점5,"남편선물로 구매했어요!
만족스러워해서 나이키신발추가구매했네요~~
여름신발로 통기성이좋은 편인것같습니다.
가벼워서 좋아요","남편선물로 구매했어요!
만족스러워해서 나이키신발추가구매했네요~~
여름신발로 통기성이좋은 편인것같습니다.
가벼워서 좋아요"
32,평점3,감사합니다 잘받았습니다사이즈가 한치수 작게 나온거 같고신발끈이 조금 짧은 감이 있습니다그 외 착용감 디자인 다 맘에듭니다,감사합니다 잘받았습니다사이즈가 한치수 작게 나온거 같고신발끈이 조금 짧은 감이 있습니다그 외 착용감 디자인 다 맘에듭니다
33,평점5,"신발이 너무 편해서 같은 제품 3개 재구매 하였습니다..
빠른 배송에 가격도 착해서 대만족입니다..^^","신발이 너무 편해서 같은 제품 3개 재구매 하였습니다..
빠른 배송에 가격도 착해서 대만족입니다..^^"
34,평점5,"잘 받았습니다.
가격대비 퀄리티가 좋습니다.
생각보다 편하구요
배송이 빨라서 좋네요","잘 받았습니다.
가격대비 퀄리티가 좋습니다.
생각보다 편하구요
배송이 빨라서 좋네요"
35,평점5,"실제로 보면 더 이쁘고 좋습니다
가격대비 좋은 상품 입니다","실제로 보면 더 이쁘고 좋습니다
가격대비 좋은 상품 입니다"
36,평점5,"나이키레볼루션 DC3728-001 잘 신고 있습니다.
발볼이 넓은 편이라 1치수 더 크게 샀어요.
그랬더니 발 편합니다.
제 느낌에는 정사이즈였다면 정말 타이트했을 거 같아요.
1치수 더 크게 사는 게 편했습니다.
나이키레볼루션 DC3728-001 잘 신고 있습니다.
발볼이 넓은 편이라 1치수 더 크게 샀어요.
그랬더니 발 편합니다.
제 느낌에는 정사이즈였다면 정말 타이트했을 거 같아요.
1치수 더 크게 사는 게 편했습니다.
나이키레볼루션 DC3728-001 잘 신고 있습니다.
발볼이 넓은 편이라 1치수 더 크게 샀어요.
그랬더니 발 편합니다.
제 느낌에는 정사이즈였다면 정말 타이트했을 거 같아요.
1치수 더 크게 사는 게 편했습니다.","나이키레볼루션 DC3728-001 잘 신고 있습니다.
발볼이 넓은 편이라 1치수 더 크게 샀어요.
그랬더니 발 편합니다.
제 느낌에는 정사이즈였다면 정말 타이트했을 거 같아요.
1치수 더 크게 사는 게 편했습니다.
나이키레볼루션 DC3728-001 잘 신고 있습니다.
발볼이 넓은 편이라 1치수 더 크게 샀어요.
그랬더니 발 편합니다.
제 느낌에는 정사이즈였다면 정말 타이트했을 거 같아요.
1치수 더 크게 사는 게 편했습니다.
나이키레볼루션 DC3728-001 잘 신고 있습니다.
발볼이 넓은 편이라 1치수 더 크게 샀어요.
그랬더니 발 편합니다.
제 느낌에는 정사이즈였다면 정말 타이트했을 거 같아요.
1치수 더 크게 사는 게 편했습니다."
37,평점5,배송 빠르고 제품 이상없어요. 멕시코66은 275 인데 이 제품은 280 딱 좋네요. 사이즈가 조금 작게 나온게 맞는거 같으니 참고하세요.,배송 빠르고 제품 이상없어요. 멕시코66은 275 인데 이 제품은 280 딱 좋네요. 사이즈가 조금 작게 나온게 맞는거 같으니 참고하세요.
38,평점5,레볼루션6사려고 검색해서 여기서샀어요 편합니다 구두235신는데 240샀더니 잘맞네요,레볼루션6사려고 검색해서 여기서샀어요 편합니다 구두235신는데 240샀더니 잘맞네요
39,평점4,275신는데 이건 작게 나왔어요 280 맞네요아직 신고 나가지를 않아서 편하지는 모르겠는데 좋겠죠?,275신는데 이건 작게 나왔어요 280 맞네요아직 신고 나가지를 않아서 편하지는 모르겠는데 좋겠죠?
40,평점2,신발 마감이 마음에 안드네요 검수 했다고 믿었더니 …,신발 마감이 마음에 안드네요 검수 했다고 믿었더니 …
41,평점5,"아주 만족할만한 품질은 아니지만
가격대비 괜찮습니다","아주 만족할만한 품질은 아니지만
가격대비 괜찮습니다"
42,평점5,쿠션이 좀 아쉽지만 가격이 그만큼 싸니까 만족입니다,쿠션이 좀 아쉽지만 가격이 그만큼 싸니까 만족입니다
43,평점5,아들이 편하고 좋다고 하네요 저렴하게 잘 샀어요,아들이 편하고 좋다고 하네요 저렴하게 잘 샀어요
44,평점5,"사이즈는 정상이고요 볼이 좀 좁은 느낌입니다
착용감은 좋네요 배송 빠르고 만족합니다","사이즈는 정상이고요 볼이 좀 좁은 느낌입니다
착용감은 좋네요 배송 빠르고 만족합니다"
45,평점5,배송 빠르고 검은색이지만 너무 날렵하고 이쁘네요,배송 빠르고 검은색이지만 너무 날렵하고 이쁘네요
46,평점4,가격대비 잘 산거 같아요. 신발이 편하네요~~~~~^^,가격대비 잘 산거 같아요. 신발이 편하네요~~~~~^^
47,평점5,저렴하게 구입했습니다 편하고 아주 좋아요,저렴하게 구입했습니다 편하고 아주 좋아요
48,평점5,배송 빨라요 두번째 구매 가볍고 편해요 포장도 꼼꼼 아들이 편하다고 좋아해요,배송 빨라요 두번째 구매 가볍고 편해요 포장도 꼼꼼 아들이 편하다고 좋아해요
49,평점5,저렴하게 잘샀네요 신랑이 좋아해요,저렴하게 잘샀네요 신랑이 좋아해요
50,평점5,상품 좋고 배송도 빨라 만족합니다,상품 좋고 배송도 빨라 만족합니다
51,평점5,가볍고 착화감이 좋아서 괜찮아요,가볍고 착화감이 좋아서 괜찮아요
52,평점5,생각보다 가볍고 편하고 좋아요,생각보다 가볍고 편하고 좋아요
53,평점5,가격도 저렴하고 제품도 좋아요,가격도 저렴하고 제품도 좋아요
54,평점5,가볍고 엄청 편하네요 이뻐요,가볍고 엄청 편하네요 이뻐요
55,평점5,올블랙이라 깔끔하고 예뻐요,올블랙이라 깔끔하고 예뻐요
56,평점5,튼튼하고 좋아요 감사합니다,튼튼하고 좋아요 감사합니다
57,평점5,가볍게 신기 편하고 좋아요,가볍게 신기 편하고 좋아요
58,평점5,좋아요 싼가격에 좋은 물건,좋아요 싼가격에 좋은 물건
59,평점5,굿 굿굿 편하고 좋습니다,굿 굿굿 편하고 좋습니다
60,평점5,"트레드밀 전용으로 하나 구매했는데
이전에 사용하던 운동화보다 훨씬 편하고 좋습니다!","트레드밀 전용으로 하나 구매했는데
이전에 사용하던 운동화보다 훨씬 편하고 좋습니다!"
61,평점3,너무 사이즈가 작게나오고 런닝화라 그런지 오래신으먄 바ㄹ이 아프다네여 아쉬워요.,너무 사이즈가 작게나오고 런닝화라 그런지 오래신으먄 바ㄹ이 아프다네여 아쉬워요.
62,평점5,"발볼이 좁게 나와서 275로 주문 하니 딱 맞네요
신었을 때 발에 착 감기는 점이 좋아요","발볼이 좁게 나와서 275로 주문 하니 딱 맞네요
신었을 때 발에 착 감기는 점이 좋아요"
63,평점5,"아들이 신발을 두달신으면, 엉망진창이 되는 바람에
저렴하고 폭신한 신발 샀는데
요거 쟁여야겠어요
편하대요","아들이 신발을 두달신으면, 엉망진창이 되는 바람에
저렴하고 폭신한 신발 샀는데
요거 쟁여야겠어요
편하대요"
64,평점5,"남동생 운동할때 신으라고 선물했는데 너무 좋아하네요
한켤레 더 사줘야 할까봐요","남동생 운동할때 신으라고 선물했는데 너무 좋아하네요
한켤레 더 사줘야 할까봐요"
65,평점4,출근용 올블랙 운동화가 필요해서 주문했는데 착화감은 쿠션감이 적어 그냥그래요,출근용 올블랙 운동화가 필요해서 주문했는데 착화감은 쿠션감이 적어 그냥그래요
